COUNTRY_AREA_TERRITORY,STRAIN,ISO_YEAR,ISO_WEEK,COUNTRY_CODE,ORIGIN_SOURCE,SPEC_PROCESSED_NB,ISO_WEEKSTARTDATE,country,cluster_name,metasource,value,positivity,STRAIN_SOURCE
Australia,INF_B,2015,37,AUS,NOTDEFINED,719,07/09/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,73,10.15299026,INF_B (NONSENT)
Australia,INF_B,2015,38,AUS,NOTDEFINED,730,14/09/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,79,10.82191781,INF_B (NONSENT)
Australia,INF_B,2015,39,AUS,NOTDEFINED,680,21/09/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,72,10.58823529,INF_B (NONSENT)
Australia,INF_B,2015,40,AUS,NOTDEFINED,498,28/09/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,45,9.036144578,INF_B (NONSENT)
Australia,INF_B,2015,41,AUS,NOTDEFINED,472,05/10/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,27,5.720338983,INF_B (NONSENT)
Australia,INF_B,2015,42,AUS,NOTDEFINED,406,12/10/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,19,4.679802956,INF_B (NONSENT)
Australia,INF_B,2015,43,AUS,NOTDEFINED,362,19/10/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,14,3.867403315,INF_B (NONSENT)
Australia,INF_B,2015,44,AUS,NOTDEFINED,350,26/10/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,2.285714286,INF_B (NONSENT)
Australia,INF_B,2015,45,AUS,NOTDEFINED,344,02/11/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,1.744186047,INF_B (NONSENT)
Australia,INF_B,2015,46,AUS,NOTDEFINED,312,09/11/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,1.282051282,INF_B (NONSENT)
Australia,INF_B,2015,47,AUS,NOTDEFINED,298,16/11/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,1.006711409,INF_B (NONSENT)
Australia,INF_B,2015,48,AUS,NOTDEFINED,286,23/11/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.699300699,INF_B (NONSENT)
Australia,INF_B,2015,49,AUS,NOTDEFINED,319,30/11/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.626959248,INF_B (NONSENT)
Australia,INF_B,2015,50,AUS,NOTDEFINED,296,07/12/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.675675676,INF_B (NONSENT)
Australia,INF_B,2015,51,AUS,NOTDEFINED,271,14/12/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.73800738,INF_B (NONSENT)
Australia,INF_B,2015,52,AUS,NOTDEFINED,206,21/12/2015,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,1.45631068,INF_B (NONSENT)
Australia,INF_B,2016,2,AUS,NOTDEFINED,242,11/01/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.826446281,INF_B (NONSENT)
Australia,INF_B,2016,3,AUS,NOTDEFINED,219,18/01/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,1,0.456621005,INF_B (NONSENT)
Australia,INF_B,2016,4,AUS,NOTDEFINED,214,25/01/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,1,0.46728972,INF_B (NONSENT)
Australia,INF_B,2016,5,AUS,NOTDEFINED,235,01/02/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.85106383,INF_B (NONSENT)
Australia,INF_B,2016,6,AUS,NOTDEFINED,252,08/02/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,3.174603175,INF_B (NONSENT)
Australia,INF_B,2016,7,AUS,NOTDEFINED,240,15/02/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,1.25,INF_B (NONSENT)
Australia,INF_B,2016,8,AUS,NOTDEFINED,277,22/02/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,1.083032491,INF_B (NONSENT)
Australia,INF_B,2016,9,AUS,NOTDEFINED,302,29/02/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,2.649006623,INF_B (NONSENT)
Australia,INF_B,2016,10,AUS,NOTDEFINED,284,07/03/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,1.408450704,INF_B (NONSENT)
Australia,INF_B,2016,11,AUS,NOTDEFINED,289,14/03/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,2.076124567,INF_B (NONSENT)
Australia,INF_B,2016,12,AUS,NOTDEFINED,269,21/03/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,2.602230483,INF_B (NONSENT)
Australia,INF_B,2016,13,AUS,NOTDEFINED,281,28/03/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,5,1.779359431,INF_B (NONSENT)
Australia,INF_B,2016,14,AUS,NOTDEFINED,304,04/04/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,1.973684211,INF_B (NONSENT)
Australia,INF_B,2016,15,AUS,NOTDEFINED,339,11/04/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,2.359882006,INF_B (NONSENT)
Australia,INF_B,2016,16,AUS,NOTDEFINED,331,18/04/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,1.208459215,INF_B (NONSENT)
Australia,INF_B,2016,17,AUS,NOTDEFINED,317,25/04/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,5,1.577287066,INF_B (NONSENT)
Australia,INF_B,2016,18,AUS,NOTDEFINED,386,02/05/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,5,1.295336788,INF_B (NONSENT)
Australia,INF_B,2016,19,AUS,NOTDEFINED,420,09/05/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,12,2.857142857,INF_B (NONSENT)
Australia,INF_B,2016,20,AUS,NOTDEFINED,449,16/05/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,14,3.118040089,INF_B (NONSENT)
Australia,INF_B,2016,21,AUS,NOTDEFINED,893,23/05/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,0.78387458,INF_B (NONSENT)
Australia,INF_B,2016,22,AUS,NOTDEFINED,852,30/05/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,12,1.408450704,INF_B (NONSENT)
Australia,INF_B,2016,23,AUS,NOTDEFINED,794,06/06/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,9,1.133501259,INF_B (NONSENT)
Australia,INF_B,2016,24,AUS,NOTDEFINED,852,13/06/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,12,1.408450704,INF_B (NONSENT)
Australia,INF_B,2016,25,AUS,NOTDEFINED,974,20/06/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,14,1.437371663,INF_B (NONSENT)
Australia,INF_B,2016,26,AUS,NOTDEFINED,1066,27/06/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,24,2.251407129,INF_B (NONSENT)
Australia,INF_B,2016,27,AUS,NOTDEFINED,1184,04/07/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,33,2.787162162,INF_B (NONSENT)
Australia,INF_B,2016,28,AUS,NOTDEFINED,1251,11/07/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,55,4.396482814,INF_B (NONSENT)
Australia,INF_B,2016,29,AUS,NOTDEFINED,1355,18/07/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,41,3.025830258,INF_B (NONSENT)
Australia,INF_B,2016,30,AUS,NOTDEFINED,1375,25/07/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,54,3.927272727,INF_B (NONSENT)
Australia,INF_B,2016,31,AUS,NOTDEFINED,1586,01/08/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,67,4.224464061,INF_B (NONSENT)
Australia,INF_B,2016,32,AUS,NOTDEFINED,1660,08/08/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,91,5.481927711,INF_B (NONSENT)
Australia,INF_B,2016,33,AUS,NOTDEFINED,2025,15/08/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,81,4,INF_B (NONSENT)
Australia,INF_B,2016,34,AUS,NOTDEFINED,1921,22/08/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,75,3.904216554,INF_B (NONSENT)
Australia,INF_B,2016,35,AUS,NOTDEFINED,2183,29/08/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,70,3.206596427,INF_B (NONSENT)
Australia,INF_B,2016,36,AUS,NOTDEFINED,2189,05/09/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,63,2.878026496,INF_B (NONSENT)
Australia,INF_B,2016,37,AUS,NOTDEFINED,1837,12/09/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,61,3.320631464,INF_B (NONSENT)
Australia,INF_B,2016,38,AUS,NOTDEFINED,1788,19/09/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,62,3.467561521,INF_B (NONSENT)
Australia,INF_B,2016,39,AUS,NOTDEFINED,1528,26/09/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,37,2.421465969,INF_B (NONSENT)
Australia,INF_B,2016,40,AUS,NOTDEFINED,1476,03/10/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,41,2.777777778,INF_B (NONSENT)
Australia,INF_B,2016,41,AUS,NOTDEFINED,1318,10/10/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,27,2.048558422,INF_B (NONSENT)
Australia,INF_B,2016,42,AUS,NOTDEFINED,1099,17/10/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,17,1.546860783,INF_B (NONSENT)
Australia,INF_B,2016,43,AUS,NOTDEFINED,1015,24/10/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,15,1.477832512,INF_B (NONSENT)
Australia,INF_B,2016,44,AUS,NOTDEFINED,937,31/10/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,12,1.280683031,INF_B (NONSENT)
Australia,INF_B,2016,45,AUS,NOTDEFINED,882,07/11/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,14,1.587301587,INF_B (NONSENT)
Australia,INF_B,2016,46,AUS,NOTDEFINED,748,14/11/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.534759358,INF_B (NONSENT)
Australia,INF_B,2016,47,AUS,NOTDEFINED,666,21/11/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,5,0.750750751,INF_B (NONSENT)
Australia,INF_B,2016,48,AUS,NOTDEFINED,627,28/11/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,1.275917065,INF_B (NONSENT)
Australia,INF_B,2016,49,AUS,NOTDEFINED,601,05/12/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,0.998336106,INF_B (NONSENT)
Australia,INF_B,2016,50,AUS,NOTDEFINED,578,12/12/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.692041522,INF_B (NONSENT)
Australia,INF_B,2016,51,AUS,NOTDEFINED,552,19/12/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,10,1.811594203,INF_B (NONSENT)
Australia,INF_B,2016,52,AUS,NOTDEFINED,442,26/12/2016,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.904977376,INF_B (NONSENT)
Australia,INF_B,2017,1,AUS,NOTDEFINED,362,02/01/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,1.657458564,INF_B (NONSENT)
Australia,INF_B,2017,2,AUS,NOTDEFINED,384,09/01/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.520833333,INF_B (NONSENT)
Australia,INF_B,2017,3,AUS,NOTDEFINED,337,16/01/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.890207715,INF_B (NONSENT)
Australia,INF_B,2017,4,AUS,NOTDEFINED,314,23/01/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.636942675,INF_B (NONSENT)
Australia,INF_B,2017,5,AUS,NOTDEFINED,314,30/01/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.636942675,INF_B (NONSENT)
Australia,INF_B,2017,6,AUS,NOTDEFINED,272,06/02/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,1,0.367647059,INF_B (NONSENT)
Australia,INF_B,2017,7,AUS,NOTDEFINED,321,13/02/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.934579439,INF_B (NONSENT)
Australia,INF_B,2017,8,AUS,NOTDEFINED,366,20/02/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,2.18579235,INF_B (NONSENT)
Australia,INF_B,2017,9,AUS,NOTDEFINED,408,27/02/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.490196078,INF_B (NONSENT)
Australia,INF_B,2017,10,AUS,NOTDEFINED,364,06/03/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.549450549,INF_B (NONSENT)
Australia,INF_B,2017,11,AUS,NOTDEFINED,342,13/03/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.584795322,INF_B (NONSENT)
Australia,INF_B,2017,12,AUS,NOTDEFINED,545,20/03/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.366972477,INF_B (NONSENT)
Australia,INF_B,2017,13,AUS,NOTDEFINED,692,27/03/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,1.156069364,INF_B (NONSENT)
Australia,INF_B,2017,14,AUS,NOTDEFINED,617,03/04/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,0.972447326,INF_B (NONSENT)
Australia,INF_B,2017,15,AUS,NOTDEFINED,611,10/04/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,1,0.163666121,INF_B (NONSENT)
Australia,INF_B,2017,16,AUS,NOTDEFINED,745,17/04/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.536912752,INF_B (NONSENT)
Australia,INF_B,2017,17,AUS,NOTDEFINED,689,24/04/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.580551524,INF_B (NONSENT)
Australia,INF_B,2017,18,AUS,NOTDEFINED,744,01/05/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,0.806451613,INF_B (NONSENT)
Australia,INF_B,2017,19,AUS,NOTDEFINED,738,08/05/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.406504065,INF_B (NONSENT)
Australia,INF_B,2017,20,AUS,NOTDEFINED,757,15/05/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.528401585,INF_B (NONSENT)
Australia,INF_B,2017,21,AUS,NOTDEFINED,830,22/05/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,15,1.807228916,INF_B (NONSENT)
Australia,INF_B,2017,22,AUS,NOTDEFINED,932,29/05/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,0.751072961,INF_B (NONSENT)
Australia,INF_B,2017,23,AUS,NOTDEFINED,812,05/06/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,0.862068966,INF_B (NONSENT)
Australia,INF_B,2017,24,AUS,NOTDEFINED,893,12/06/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,19,2.127659574,INF_B (NONSENT)
Australia,INF_B,2017,25,AUS,NOTDEFINED,1077,19/06/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,27,2.506963788,INF_B (NONSENT)
Australia,INF_B,2017,26,AUS,NOTDEFINED,1029,26/06/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,23,2.235179786,INF_B (NONSENT)
Australia,INF_B,2017,27,AUS,NOTDEFINED,1284,03/07/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,45,3.504672897,INF_B (NONSENT)
Australia,INF_B,2017,28,AUS,NOTDEFINED,1522,10/07/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,59,3.876478318,INF_B (NONSENT)
Australia,INF_B,2017,29,AUS,NOTDEFINED,1587,17/07/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,74,4.662885948,INF_B (NONSENT)
Australia,INF_B,2017,30,AUS,NOTDEFINED,1711,24/07/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,69,4.032729398,INF_B (NONSENT)
Australia,INF_B,2017,31,AUS,NOTDEFINED,1756,31/07/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,148,8.428246014,INF_B (NONSENT)
Australia,INF_B,2017,32,AUS,NOTDEFINED,1905,07/08/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,207,10.86614173,INF_B (NONSENT)
Australia,INF_B,2017,33,AUS,NOTDEFINED,2554,14/08/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,249,9.749412686,INF_B (NONSENT)
Australia,INF_B,2017,34,AUS,NOTDEFINED,2641,21/08/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,222,8.405906853,INF_B (NONSENT)
Australia,INF_B,2017,35,AUS,NOTDEFINED,2600,28/08/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,220,8.461538462,INF_B (NONSENT)
Australia,INF_B,2017,36,AUS,NOTDEFINED,2792,04/09/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,251,8.989971347,INF_B (NONSENT)
Australia,INF_B,2017,37,AUS,NOTDEFINED,2796,11/09/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,206,7.367668097,INF_B (NONSENT)
Australia,INF_B,2017,38,AUS,NOTDEFINED,2538,18/09/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,219,8.628841608,INF_B (NONSENT)
Australia,INF_B,2017,39,AUS,NOTDEFINED,2220,25/09/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,200,9.009009009,INF_B (NONSENT)
Australia,INF_B,2017,40,AUS,NOTDEFINED,1835,02/10/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,126,6.866485014,INF_B (NONSENT)
Australia,INF_B,2017,41,AUS,NOTDEFINED,1605,09/10/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,96,5.981308411,INF_B (NONSENT)
Australia,INF_B,2017,42,AUS,NOTDEFINED,1215,16/10/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,52,4.279835391,INF_B (NONSENT)
Australia,INF_B,2017,43,AUS,NOTDEFINED,1136,23/10/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,30,2.64084507,INF_B (NONSENT)
Australia,INF_B,2017,44,AUS,NOTDEFINED,1104,30/10/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,36,3.260869565,INF_B (NONSENT)
Australia,INF_B,2017,45,AUS,NOTDEFINED,1049,06/11/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,33,3.145853194,INF_B (NONSENT)
Australia,INF_B,2017,46,AUS,NOTDEFINED,978,13/11/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,20,2.044989775,INF_B (NONSENT)
Australia,INF_B,2017,47,AUS,NOTDEFINED,781,20/11/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,22,2.816901408,INF_B (NONSENT)
Australia,INF_B,2017,48,AUS,NOTDEFINED,795,27/11/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,22,2.767295597,INF_B (NONSENT)
Australia,INF_B,2017,49,AUS,NOTDEFINED,701,04/12/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,11,1.569186876,INF_B (NONSENT)
Australia,INF_B,2017,50,AUS,NOTDEFINED,673,11/12/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,15,2.228826152,INF_B (NONSENT)
Australia,INF_B,2017,51,AUS,NOTDEFINED,636,18/12/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,13,2.044025157,INF_B (NONSENT)
Australia,INF_B,2017,52,AUS,NOTDEFINED,554,25/12/2017,Australia,Oceania-Melanesia-Polynesia,NONSENT,11,1.985559567,INF_B (NONSENT)
Australia,INF_B,2018,1,AUS,NOTDEFINED,475,01/01/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,9,1.894736842,INF_B (NONSENT)
Australia,INF_B,2018,2,AUS,NOTDEFINED,459,08/01/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,11,2.396514161,INF_B (NONSENT)
Australia,INF_B,2018,3,AUS,NOTDEFINED,400,15/01/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,12,3,INF_B (NONSENT)
Australia,INF_B,2018,4,AUS,NOTDEFINED,393,22/01/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,22,5.597964377,INF_B (NONSENT)
Australia,INF_B,2018,5,AUS,NOTDEFINED,437,29/01/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,17,3.890160183,INF_B (NONSENT)
Australia,INF_B,2018,6,AUS,NOTDEFINED,362,05/02/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,10,2.762430939,INF_B (NONSENT)
Australia,INF_B,2018,7,AUS,NOTDEFINED,409,12/02/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,18,4.400977995,INF_B (NONSENT)
Australia,INF_B,2018,8,AUS,NOTDEFINED,384,19/02/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,16,4.166666667,INF_B (NONSENT)
Australia,INF_B,2018,9,AUS,NOTDEFINED,405,26/02/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,14,3.456790123,INF_B (NONSENT)
Australia,INF_B,2018,10,AUS,NOTDEFINED,405,05/03/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,5,1.234567901,INF_B (NONSENT)
Australia,INF_B,2018,11,AUS,NOTDEFINED,367,12/03/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,1.634877384,INF_B (NONSENT)
Australia,INF_B,2018,12,AUS,NOTDEFINED,572,19/03/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,10,1.748251748,INF_B (NONSENT)
Australia,INF_B,2018,13,AUS,NOTDEFINED,529,26/03/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.56710775,INF_B (NONSENT)
Australia,INF_B,2018,14,AUS,NOTDEFINED,651,02/04/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,1.075268817,INF_B (NONSENT)
Australia,INF_B,2018,15,AUS,NOTDEFINED,692,09/04/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,0,0,INF_B (NONSENT)
Australia,INF_B,2018,16,AUS,NOTDEFINED,725,16/04/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.413793103,INF_B (NONSENT)
Australia,INF_B,2018,17,AUS,NOTDEFINED,687,23/04/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.291120815,INF_B (NONSENT)
Australia,INF_B,2018,18,AUS,NOTDEFINED,780,30/04/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,5,0.641025641,INF_B (NONSENT)
Australia,INF_B,2018,19,AUS,NOTDEFINED,847,07/05/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.472255018,INF_B (NONSENT)
Australia,INF_B,2018,20,AUS,NOTDEFINED,966,14/05/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.414078675,INF_B (NONSENT)
Australia,INF_B,2018,21,AUS,NOTDEFINED,1004,21/05/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,0.597609562,INF_B (NONSENT)
Australia,INF_B,2018,22,AUS,NOTDEFINED,969,28/05/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.412796698,INF_B (NONSENT)
Australia,INF_B,2018,23,AUS,NOTDEFINED,1119,04/06/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,0,0,INF_B (NONSENT)
Australia,INF_B,2018,24,AUS,NOTDEFINED,1129,11/06/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,0.620017715,INF_B (NONSENT)
Australia,INF_B,2018,25,AUS,NOTDEFINED,1229,18/06/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.16273393,INF_B (NONSENT)
Australia,INF_B,2018,26,AUS,NOTDEFINED,1235,25/06/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,2,0.16194332,INF_B (NONSENT)
Australia,INF_B,2018,27,AUS,NOTDEFINED,1311,02/07/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.228832952,INF_B (NONSENT)
Australia,INF_B,2018,28,AUS,NOTDEFINED,1523,09/07/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,0.459619173,INF_B (NONSENT)
Australia,INF_B,2018,29,AUS,NOTDEFINED,1495,16/07/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.200668896,INF_B (NONSENT)
Australia,INF_B,2018,30,AUS,NOTDEFINED,1496,23/07/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,0.534759358,INF_B (NONSENT)
Australia,INF_B,2018,31,AUS,NOTDEFINED,1470,30/07/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,0,0,INF_B (NONSENT)
Australia,INF_B,2018,32,AUS,NOTDEFINED,1460,06/08/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,5,0.342465753,INF_B (NONSENT)
Australia,INF_B,2018,33,AUS,NOTDEFINED,1630,13/08/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,9,0.552147239,INF_B (NONSENT)
Australia,INF_B,2018,34,AUS,NOTDEFINED,1657,20/08/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,14,0.844900422,INF_B (NONSENT)
Australia,INF_B,2018,35,AUS,NOTDEFINED,1650,27/08/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,9,0.545454545,INF_B (NONSENT)
Australia,INF_B,2018,36,AUS,NOTDEFINED,1893,03/09/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,19,1.003697834,INF_B (NONSENT)
Australia,INF_B,2018,37,AUS,NOTDEFINED,1664,10/09/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,14,0.841346154,INF_B (NONSENT)
Australia,INF_B,2018,38,AUS,NOTDEFINED,1709,17/09/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,0.468110006,INF_B (NONSENT)
Australia,INF_B,2018,39,AUS,NOTDEFINED,1502,24/09/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,12,0.798934754,INF_B (NONSENT)
Australia,INF_B,2018,40,AUS,NOTDEFINED,1543,01/10/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,0.453661698,INF_B (NONSENT)
Australia,INF_B,2018,41,AUS,NOTDEFINED,1352,08/10/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,13,0.961538462,INF_B (NONSENT)
Australia,INF_B,2018,42,AUS,NOTDEFINED,1159,15/10/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,9,0.776531493,INF_B (NONSENT)
Australia,INF_B,2018,43,AUS,NOTDEFINED,1000,22/10/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,3,0.3,INF_B (NONSENT)
Australia,INF_B,2018,44,AUS,NOTDEFINED,979,29/10/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,4,0.408580184,INF_B (NONSENT)
Australia,INF_B,2018,45,AUS,NOTDEFINED,1013,05/11/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,6,0.592300099,INF_B (NONSENT)
Australia,INF_B,2018,46,AUS,NOTDEFINED,1013,12/11/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,7,0.691016782,INF_B (NONSENT)
Australia,INF_B,2018,47,AUS,NOTDEFINED,1046,19/11/2018,Australia,Oceania-Melanesia-Polynesia,NONSENT,8,0.764818356,INF_B (NONSENT)
