simulation_index,ct,vt,infections,deaths,hospitalisations,YLLs,YLL_cost,discounted_costs,discounted_DALYs,cost_of_DALYs,discounted_doses,base_costs,base_DALYs,incremental_costs,incremental_DALYs,threshold_price,ct_n
18,3,4,20344181976.625698,7312047.171034331,21872513.749888424,114741141.21968803,2869867738810.712,37202792414.5403,77987780.08915977,1941692041597.4695,19828398517.441685,126545063037.3883,5234784409687.946,89342270622.848,3293092368090.4766,170.58536702992066,0-18
18,3,5,11049111807.925919,4226958.575501607,11630990.977493197,64678587.581317894,1566786683353.2295,18688386204.44656,44750677.166548625,1074015013187.7311,15088415054.851564,126545063037.3883,5234784409687.946,107856676832.94174,4160769396500.2153,282.90751929975664,0-18
18,4,1,106902702774.11998,26288390.97226514,113962975.76902439,513250036.8198286,6581895842287.615,113308559950.4572,347067615.9291672,4521026250393.063,21108767597.037346,126545063037.3883,5234784409687.946,13236503086.931107,713758159294.8828,34.44041245135737,65+
18,4,2,105722750060.51187,25144521.97137321,111493884.18638486,499275020.44808483,6345712368840.496,110706385721.69728,337965065.0602473,4365126890674.652,17856674700.746803,126545063037.3883,5234784409687.946,15838677315.691025,869657519013.2944,49.589087059526946,65+
18,4,3,101571528026.82439,21284480.189034663,102898402.81455766,451999869.72278595,5490544514343.068,100728414844.50119,307164620.09761727,3801508741855.471,14246761975.552242,126545063037.3883,5234784409687.946,25816648192.887115,1433275667832.475,102.4157151308625,65+
18,4,4,103163296242.00424,22694264.15591952,106176158.31815805,469323851.3064565,5814392965052.464,104506613754.95372,317790026.56224716,4001677433125.887,12150106884.440035,126545063037.3883,5234784409687.946,22038449282.434586,1233106976562.059,103.30324150908405,65+
18,4,5,98362984340.87581,18345628.423446823,96403844.67557171,415844784.22782874,4849635157931.715,93065959954.39023,282531926.3305577,3357920755674.66,9801922573.7434,126545063037.3883,5234784409687.946,33479103082.998077,1876863654013.2861,194.8946997616117,65+
18,5,1,56776798042.87314,15544063.509560587,60495852.62140552,285232303.3929888,4714641424083.506,72928543332.04282,194998696.25315326,3227776323803.0107,65388147515.48452,126545063037.3883,5234784409687.946,53616519705.34549,2007008085884.9355,31.513732746478343,"0-18, 65+"
18,5,2,38642449593.858536,10619543.767141739,40144763.49892667,193229173.85215837,3704877455064.911,56205587245.38171,132446846.5019153,2543069252315.0073,52124161419.16343,126545063037.3883,5234784409687.946,70339475792.00659,2691715157372.939,52.98991020600817,"0-18, 65+"
18,5,3,18269792101.81618,4811536.350655195,17300393.844707176,84602401.48788854,1995857881926.5205,28358199617.336643,58391148.89256895,1369945020898.684,39203836532.119644,126545063037.3883,5234784409687.946,98186863420.05167,3864839388789.262,101.08771494755143,"0-18, 65+"
18,5,4,18165711320.911674,5008190.927506317,17467195.136979032,85531213.15712106,2069733348596.6013,28782016309.4719,58638726.939369306,1406844325566.8513,32341609744.126324,126545063037.3883,5234784409687.946,97763046727.91641,3827940084121.0947,121.38242845385803,"0-18, 65+"
18,5,5,8921607090.770184,2065498.0614839967,7606962.916843001,37222490.567044064,831311858041.1995,10988943231.480976,26297023.402391814,577139440060.6279,25026652660.0037,126545063037.3883,5234784409687.946,115556119805.90733,4657644969627.318,190.72471074254003,"0-18, 65+"
19,1,1,92229095306.94237,31031207.045689594,135578387.66381705,535766447.787416,8735783662180.672,148364308969.45325,379723642.0074423,6189223707339.161,10923540756.063541,172842647670.80203,6616498776913.496,24478338701.348785,427275069574.33496,41.35595026959736,0-5
19,1,2,86333949979.65964,29359593.800904393,124012507.59571116,497700055.1431666,8464891401440.909,141124389162.18298,352870747.35572076,5997257989250.132,9188697871.065077,172842647670.80203,6616498776913.496,31718258508.61905,619240787663.3643,70.84344869166208,0-5
19,1,3,69023356493.21762,24630302.97210179,92933819.53209352,398430537.3478414,7624434298142.713,119208782310.91257,284257735.5703833,5416674586161.212,7582053131.20603,172842647670.80203,6616498776913.496,53633865359.889465,1199824190752.2842,165.31908104853835,0-5
19,1,4,65173415555.01207,23594647.46192762,89854107.6542832,379431479.4060152,7471446675452.023,119156216515.07751,273558553.81472576,5329139156761.652,6760205210.603569,172842647670.80203,6616498776913.496,53686431155.72452,1287359620151.8438,198.37357144189951,0-5
19,1,5,43063746200.55543,17454315.684351195,57092361.0050947,265568227.34921303,6200590695771.366,92792753720.51143,196594393.1916701,4484105016157.0205,5912934240.343509,172842647670.80203,6616498776913.496,80049893950.2906,2132393760756.4756,374.17017757637626,0-5
19,2,1,71937285030.55344,25571062.975315634,110887523.05034536,432789206.2044028,7564352925096.629,124735584340.23103,304895380.5820642,5340549482619.204,23679607756.171497,172842647670.80203,6616498776913.496,48107063330.571,1275949294294.292,55.91546833286463,0-12
19,2,2,56436796195.223335,21474071.380401634,85598403.65680666,350235678.9787644,6875265850270.784,109065999966.75052,247329875.5818439,4847847181959.01,17842114729.520954,172842647670.80203,6616498776913.496,63776647704.05151,1768651594954.4863,102.70241338750415,0-12
19,2,3,34231802946.67437,14684761.1826951,49665847.71574522,222206988.19201943,5291630131427.577,77223840784.1067,158661355.41528073,3749859523579.076,12646787374.92289,172842647670.80203,6616498776913.496,95618806886.69533,2866639253334.42,234.2300832933215,0-12
19,2,4,34419629155.95631,14968989.46219881,50362036.57861849,224931184.15705654,5501199181035.411,82138902006.41994,161737840.9499787,3916565209071.001,10196251278.55034,172842647670.80203,6616498776913.496,90703745664.3821,2699933567842.495,273.6924814100539,0-12
19,2,5,24314550973.737183,11502837.712685905,34347753.62166758,167030207.00008714,4357276033832.7056,61729148981.234184,120392395.2967929,3126821094143.8125,7822621884.091012,172842647670.80203,6616498776913.496,111113498689.56784,3489677682769.6836,460.304899663147,0-12
19,3,1,54171211394.53243,20619283.672847033,86614313.67166936,341841945.3511659,6545644100303.836,105541516900.56981,241635062.61477944,4610038089174.359,42101191878.00588,172842647670.80203,6616498776913.496,67301130770.23222,2006460687739.1367,49.256605953541296,0-18
19,3,2,37111029317.03614,15294291.719591916,58842133.12561608,238643089.93529746,5335245754300.249,83378098544.67133,168878298.60893223,3760766229263.7495,33040416541.478416,172842647670.80203,6616498776913.496,89464549126.1307,2855732547649.7466,89.13922417044965,0-18
19,3,3,17929848244.89684,8694850.764885409,27608259.33314048,125397973.35080472,3258604679859.888,47738364219.50181,89036190.0668794,2318202393090.349,24353858242.242054,172842647670.80203,6616498776913.496,125104283451.30023,4298296383823.147,181.63038575965786,0-18
19,3,4,17847200080.34495,8815724.65371921,27677169.197814915,127090974.9851856,3287630447960.053,47801812616.519936,91160095.26800929,2364588551772.0615,19828398517.441685,172842647670.80203,6616498776913.496,125040835054.2821,4251910225141.4346,220.7415317150103,0-18
19,3,5,10313285347.68959,5069150.504195609,15536085.074174982,72509453.71554974,1703963870842.3474,23666771018.217407,53188283.623942055,1265977154347.716,15088415054.851564,172842647670.80203,6616498776913.496,149175876652.58463,5350521622565.78,364.4980257518817,0-18
19,4,1,99600693028.37334,29327459.22291124,155059057.65577736,558678820.778007,7988999198738.693,153805783206.7481,397277294.114936,5682995976829.154,21108767597.037346,172842647670.80203,6616498776913.496,19036864464.053925,933502800084.3418,45.12530919531685,65+
19,4,2,98472898101.36043,27984255.37219251,151598799.00936797,542013818.6532001,7669100358962.759,150024199029.017,385774201.0190491,5459515053134.026,17856674700.746803,172842647670.80203,6616498776913.496,22818448641.785034,1156983723779.4697,66.07065381394405,65+
19,4,3,94478772877.82875,23568448.40496792,139545467.1504228,486900611.0820357,6557962439896.105,135517539880.0275,347517030.30539465,4682612326267.481,14246761975.552242,172842647670.80203,6616498776913.496,37325107790.774536,1933886450646.0146,138.36207566459183,65+
19,4,4,96111587243.22252,25244859.576448552,144402645.51242,507910636.61749923,7002160946313.27,142287996512.72525,363368708.4517646,5016809770791.478,12150106884.440035,172842647670.80203,6616498776913.496,30554651158.076782,1599689006122.0186,134.17525234842645,65+
19,4,5,91551080994.41223,20339077.4280011,130853687.09324418,446410337.76931345,5772634893526.874,126410229248.50197,321404107.91789436,4171625539557.713,9801922573.7434,172842647670.80203,6616498776913.496,46432418422.300064,2444873237355.783,254.1650004920047,65+
19,5,1,52402517848.73645,18254043.806746576,81344577.96273015,311995685.8615181,5801255042041.284,97231200614.30083,221115112.69508964,4096609608604.736,65388147515.48452,172842647670.80203,6616498776913.496,75611447056.5012,2519889168308.7603,39.69374747542164,"0-18, 65+"
19,5,2,35115968687.79973,12503466.45098503,52872493.20135402,203940282.7414416,4451947655080.26,74135871738.12422,144900992.8210215,3150818888302.5957,52124161419.16343,172842647670.80203,6616498776913.496,98706775932.67781,3465679888610.9004,68.382618875728,"0-18, 65+"
19,5,3,16275418362.556992,5675920.65467737,22017746.1644859,88822839.20608513,2272364956735.8027,37641479394.948166,63584293.455481075,1623727203129.6445,39203836532.119644,172842647670.80203,6616498776913.496,135201168275.85387,4992771573783.852,130.80282940824847,"0-18, 65+"
19,5,4,16065602060.111504,5951247.595280763,22230534.838633344,92097076.07128677,2315930500811.8623,37116441011.99671,66906285.29141453,1683955633763.2327,32341609744.126324,172842647670.80203,6616498776913.496,135726206658.80533,4932543143150.264,156.71048503482533,"0-18, 65+"
19,5,5,8496571800.553183,2424610.4307872774,10376696.917892942,39806013.687459044,871951329221.8195,14491444008.062199,29890955.20583607,660310127607.9119,25026652660.0037,172842647670.80203,6616498776913.496,158351203662.73984,5956188649305.584,244.3211218070831,"0-18, 65+"
20,1,1,101893481442.42319,27386257.858203355,137152826.13707456,459423835.3096758,6268384770140.038,143519868776.81067,321401474.4269472,4426043560824.448,10923540756.063541,165772218775.5566,4737077168005.441,22252349998.74594,311033607180.99316,30.51079907352711,0-5
20,1,2,96017971199.69511,25958076.900665753,126449362.5299475,428538960.77530545,6083374399655.4795,137270147987.3273,300323888.08595264,4295844530361.265,9188697871.065077,165772218775.5566,4737077168005.441,28502070788.22931,441232637644.1763,51.12092213975013,0-5
20,1,3,77510172232.16502,21484347.86269404,95480498.39775237,337351303.1789695,5471693975899.906,117069098211.83339,238290341.99244153,3870657377863.5913,7582053131.20603,165772218775.5566,4737077168005.441,48703120563.72322,866419790141.8501,120.69592429247596,0-5
20,1,4,72934010231.85089,20392089.67139776,91680601.09346364,317706318.8674411,5350759948009.614,116523967125.7696,226150114.90293956,3795513022461.093,6760205210.603569,165772218775.5566,4737077168005.441,49248251649.787,941564145544.3486,146.56543201381209,0-5
20,1,5,49300160024.51979,14599720.813505346,59685590.459114656,214795330.88551137,4424164915930.022,92275164573.58745,157334617.07120904,3176541560944.3477,5912934240.343509,165772218775.5566,4737077168005.441,73497054201.96916,1560535607061.0938,276.3488641754512,0-5
20,2,1,80268446686.99463,22329032.28039598,112846133.44917822,368575452.8431697,5394607303747.641,121977161984.97554,256668199.94109997,3789285924286.46,23679607756.171497,165772218775.5566,4737077168005.441,43795056790.58107,947791243718.9814,41.87511510832059,0-12
20,2,2,64850083796.59798,18636415.004974384,89755922.01081029,297566537.3809386,4917872851337.565,108307694123.59846,206878285.64221913,3449800472069.881,17842114729.520954,165772218775.5566,4737077168005.441,57464524651.958145,1287276695935.5605,75.36893697710371,0-12
20,2,3,39955898452.394775,12307875.9045129,52936383.45741769,182736873.42716017,3818323147032.388,78368880574.18137,128840056.01941623,2684894454390.182,12646787374.92289,165772218775.5566,4737077168005.441,87403338201.37524,2052182713615.2593,169.18020271766292,0-12
20,2,4,40331889755.37667,12481021.627498647,53817248.63942212,185362222.1271218,3935142266906.393,82052682620.90822,130814259.7077669,2769985982070.7114,10196251278.55034,165772218775.5566,4737077168005.441,83719536154.64839,1967091185934.73,201.1337957513493,0-12
20,2,5,27178097000.114574,9142100.310994213,35151979.80995419,127518697.9286978,3152389298574.6816,62413398675.43568,91043821.51074068,2228032593716.995,7822621884.091012,165772218775.5566,4737077168005.441,103358820100.12094,2509044574288.4463,333.9549620443055,0-12
20,3,1,62614269245.61626,17996667.86561428,91308249.44456391,293464648.3057783,4679949625291.869,104693256276.22034,202283681.13506785,3266933838611.4614,42101191878.00588,165772218775.5566,4737077168005.441,61078962499.33627,1470143329393.98,36.37004615760637,0-18
20,3,2,42651147979.362854,12860955.852566905,61512083.06276069,196348375.22928825,3825039509536.7554,83485684542.69518,137743716.45705304,2681412988660.081,33040416541.478416,165772218775.5566,4737077168005.441,82286534232.86143,2055664179345.3604,64.70713560448829,0-18
20,3,3,20596229429.858974,7100086.142077709,28986847.483065296,98941224.06428127,2467800081559.584,50383457294.2687,70371336.70511451,1738166268836.7622,24353858242.242054,165772218775.5566,4737077168005.441,115388761481.2879,2998910899168.679,127.8770546199607,0-18
20,3,4,19845379623.343647,7011695.038674665,28095012.126581892,96757483.61870143,2434702816082.059,49515071430.56472,69003606.3746045,1720466138184.2632,19828398517.441685,165772218775.5566,4737077168005.441,116257147344.99188,3016611029821.178,157.99905244038746,0-18
20,3,5,11518459576.646002,4282220.461414578,15895283.491848126,58745379.42650123,1332960403043.3486,25802357275.7375,42836760.08520577,968510890536.3846,15088415054.851564,165772218775.5566,4737077168005.441,139969861499.81912,3768566277469.0566,259.0421939454877,0-18
20,4,1,109075429180.94955,25654767.479398016,155168107.3887532,474212063.8360919,5620232079514.662,147824827990.4702,332079608.743624,3994611328026.6694,21108767597.037346,165772218775.5566,4737077168005.441,17947390785.086395,742465839978.772,36.0235730138307,65+
20,4,2,107976491727.57474,24573187.92797954,152046432.72173595,461262571.8832588,5402169677940.373,144542130912.80667,323422677.97065437,3849538098295.541,17856674700.746803,165772218775.5566,4737077168005.441,21230087862.74994,887539069709.9004,50.89240705799741,65+
20,4,3,104013274806.06729,20820837.339714143,140919564.5547569,416240763.7165907,4580594952993.155,131430410306.62022,293051874.12973446,3293345550578.1826,14246761975.552242,165772218775.5566,4737077168005.441,34341808468.936386,1443731617427.2588,103.74802558171476,65+
20,4,4,105423793997.11821,22083696.172642916,144814876.83561906,431477928.5265253,4882800384010.578,136701121989.41943,303675720.7492388,3503006793081.277,12150106884.440035,165772218775.5566,4737077168005.441,29071096786.137177,1234070374924.1646,103.96134649053472,65+
