country_code,simulation_index,age_grp,ifr,iso3c,itz
CHN,96,1,1.640284065432814e-5,CHN,Eastern and Southern Asia
HKG,96,1,3.2877000787279714e-6,HKG,Eastern and Southern Asia
IDN,96,1,2.852901711659985e-4,IDN,Eastern and Southern Asia
IND,96,1,1.2965146263276735e-4,IND,Eastern and Southern Asia
KHM,96,1,7.087924378577132e-5,KHM,Eastern and Southern Asia
KOR,96,1,2.4900440226834236e-6,KOR,Eastern and Southern Asia
LAO,96,1,2.6948962701194007e-4,LAO,Eastern and Southern Asia
LKA,96,1,2.6378640608224006e-5,LKA,Eastern and Southern Asia
MAC,96,1,5.537685790705649e-6,MAC,Eastern and Southern Asia
MDV,96,1,6.64405102802947e-5,MDV,Eastern and Southern Asia
MMR,96,1,7.735710351558857e-5,MMR,Eastern and Southern Asia
MNG,96,1,2.6510554829599282e-5,MNG,Eastern and Southern Asia
MYS,96,1,5.838077922467488e-5,MYS,Eastern and Southern Asia
NPL,96,1,3.2294553821261135e-4,NPL,Eastern and Southern Asia
PHL,96,1,3.717022812214366e-4,PHL,Eastern and Southern Asia
PNG,96,1,3.241681413088745e-4,PNG,Eastern and Southern Asia
PRK,96,1,1.2304911107783172e-5,PRK,Eastern and Southern Asia
RUS,96,1,1.930301816114194e-5,RUS,Eastern and Southern Asia
SGP,96,1,1.5239339944914453e-5,SGP,Eastern and Southern Asia
THA,96,1,8.482413902776446e-6,THA,Eastern and Southern Asia
TLS,96,1,3.166785419584223e-4,TLS,Eastern and Southern Asia
VNM,96,1,5.936730502109521e-5,VNM,Eastern and Southern Asia
JPN,96,1,1.862638718975159e-6,JPN,Eastern and Southern Asia
TWN,96,1,2.270457725370715e-6,TWN,Eastern and Southern Asia
BGD,97,1,9.991992464638718e-5,BGD,Eastern and Southern Asia
BRN,97,1,9.161609228033804e-6,BRN,Eastern and Southern Asia
BTN,97,1,2.4896543645608555e-4,BTN,Eastern and Southern Asia
CHN,97,1,1.3192617966167944e-5,CHN,Eastern and Southern Asia
HKG,97,1,3.6826319666631737e-6,HKG,Eastern and Southern Asia
IDN,97,1,7.356880427611753e-5,IDN,Eastern and Southern Asia
IND,97,1,2.670123083483452e-4,IND,Eastern and Southern Asia
KHM,97,1,9.772856650877035e-5,KHM,Eastern and Southern Asia
KOR,97,1,2.257539209098019e-6,KOR,Eastern and Southern Asia
LAO,97,1,2.056730183622308e-4,LAO,Eastern and Southern Asia
LKA,97,1,3.536253802038574e-5,LKA,Eastern and Southern Asia
MAC,97,1,1.3367266464647921e-5,MAC,Eastern and Southern Asia
MDV,97,1,2.9661479654639845e-5,MDV,Eastern and Southern Asia
MMR,97,1,1.4881607514515466e-4,MMR,Eastern and Southern Asia
MNG,97,1,2.6548342562150688e-5,MNG,Eastern and Southern Asia
MYS,97,1,4.006331990316548e-6,MYS,Eastern and Southern Asia
NPL,97,1,1.1505111530699147e-4,NPL,Eastern and Southern Asia
PHL,97,1,5.712762725201554e-4,PHL,Eastern and Southern Asia
PNG,97,1,4.042930655946681e-5,PNG,Eastern and Southern Asia
PRK,97,1,2.263724077613867e-5,PRK,Eastern and Southern Asia
RUS,97,1,2.0903761742541016e-5,RUS,Eastern and Southern Asia
SGP,97,1,1.4721526822379742e-5,SGP,Eastern and Southern Asia
THA,97,1,2.628575319208151e-5,THA,Eastern and Southern Asia
TLS,97,1,9.20479708120909e-5,TLS,Eastern and Southern Asia
VNM,97,1,7.12109102503096e-5,VNM,Eastern and Southern Asia
JPN,97,1,3.344112075567561e-6,JPN,Eastern and Southern Asia
TWN,97,1,3.644578929168682e-6,TWN,Eastern and Southern Asia
BGD,98,1,1.0349879445400922e-4,BGD,Eastern and Southern Asia
BRN,98,1,1.9569562548406466e-5,BRN,Eastern and Southern Asia
BTN,98,1,1.5552024427570043e-5,BTN,Eastern and Southern Asia
CHN,98,1,1.829230573851898e-5,CHN,Eastern and Southern Asia
HKG,98,1,3.4337401697426405e-6,HKG,Eastern and Southern Asia
IDN,98,1,8.338186179847284e-5,IDN,Eastern and Southern Asia
IND,98,1,1.833943588027333e-4,IND,Eastern and Southern Asia
KHM,98,1,4.4670976240130533e-4,KHM,Eastern and Southern Asia
KOR,98,1,2.4463799307412214e-6,KOR,Eastern and Southern Asia
LAO,98,1,4.3192466084797723e-4,LAO,Eastern and Southern Asia
LKA,98,1,7.572424821241071e-6,LKA,Eastern and Southern Asia
MAC,98,1,1.6963660070810035e-5,MAC,Eastern and Southern Asia
MDV,98,1,3.5784902885429617e-6,MDV,Eastern and Southern Asia
MMR,98,1,1.3275180211758873e-4,MMR,Eastern and Southern Asia
MNG,98,1,4.042603715693569e-5,MNG,Eastern and Southern Asia
MYS,98,1,1.4523716685946585e-4,MYS,Eastern and Southern Asia
NPL,98,1,5.063943498297687e-5,NPL,Eastern and Southern Asia
PHL,98,1,2.892164675575575e-4,PHL,Eastern and Southern Asia
PNG,98,1,7.059177092317686e-5,PNG,Eastern and Southern Asia
PRK,98,1,3.4750909462811204e-5,PRK,Eastern and Southern Asia
RUS,98,1,4.268197265595139e-5,RUS,Eastern and Southern Asia
SGP,98,1,1.5047614642589483e-5,SGP,Eastern and Southern Asia
THA,98,1,2.478715134556658e-5,THA,Eastern and Southern Asia
TLS,98,1,3.0265523724579867e-4,TLS,Eastern and Southern Asia
VNM,98,1,4.525772050229043e-5,VNM,Eastern and Southern Asia
JPN,98,1,3.1653990914808424e-6,JPN,Eastern and Southern Asia
TWN,98,1,2.353319033715283e-6,TWN,Eastern and Southern Asia
BGD,99,1,2.504877578036785e-4,BGD,Eastern and Southern Asia
BRN,99,1,1.7675853164450684e-5,BRN,Eastern and Southern Asia
BTN,99,1,7.110336093430806e-5,BTN,Eastern and Southern Asia
CHN,99,1,1.743030040264543e-5,CHN,Eastern and Southern Asia
HKG,99,1,3.571158916925056e-6,HKG,Eastern and Southern Asia
IDN,99,1,2.2181943330662978e-4,IDN,Eastern and Southern Asia
IND,99,1,1.8387368889295774e-4,IND,Eastern and Southern Asia
KHM,99,1,8.093621380094235e-5,KHM,Eastern and Southern Asia
KOR,99,1,1.672892109466062e-6,KOR,Eastern and Southern Asia
LAO,99,1,3.6684940728844503e-4,LAO,Eastern and Southern Asia
LKA,99,1,6.265904656659449e-6,LKA,Eastern and Southern Asia
MAC,99,1,1.0688663591927723e-5,MAC,Eastern and Southern Asia
MDV,99,1,1.1433948058600025e-4,MDV,Eastern and Southern Asia
MMR,99,1,3.868698519341369e-4,MMR,Eastern and Southern Asia
MNG,99,1,5.398560859378003e-5,MNG,Eastern and Southern Asia
MYS,99,1,3.132493177842682e-5,MYS,Eastern and Southern Asia
NPL,99,1,6.595574666869407e-4,NPL,Eastern and Southern Asia
PHL,99,1,1.6254108099267032e-4,PHL,Eastern and Southern Asia
PNG,99,1,1.0756848930677168e-4,PNG,Eastern and Southern Asia
PRK,99,1,8.890934213416639e-5,PRK,Eastern and Southern Asia
RUS,99,1,4.154623298879741e-5,RUS,Eastern and Southern Asia
SGP,99,1,1.308997312928848e-5,SGP,Eastern and Southern Asia
THA,99,1,2.7740550054885892e-5,THA,Eastern and Southern Asia
TLS,99,1,2.503443725342473e-4,TLS,Eastern and Southern Asia
VNM,99,1,4.2938166245559014e-5,VNM,Eastern and Southern Asia
JPN,99,1,2.806094051515842e-6,JPN,Eastern and Southern Asia
TWN,99,1,2.28562131269365e-6,TWN,Eastern and Southern Asia
BGD,100,1,2.120155253407028e-4,BGD,Eastern and Southern Asia
BRN,100,1,6.8654307832783815e-6,BRN,Eastern and Southern Asia
BTN,100,1,2.996694880148548e-4,BTN,Eastern and Southern Asia
CHN,100,1,1.4787169949176322e-5,CHN,Eastern and Southern Asia
HKG,100,1,4.18261592661723e-6,HKG,Eastern and Southern Asia
IDN,100,1,9.467447965520116e-5,IDN,Eastern and Southern Asia
IND,100,1,1.868154551240144e-4,IND,Eastern and Southern Asia
KHM,100,1,3.4731450678924196e-4,KHM,Eastern and Southern Asia
KOR,100,1,1.6934919634728662e-6,KOR,Eastern and Southern Asia
LAO,100,1,3.8204876071553485e-4,LAO,Eastern and Southern Asia
LKA,100,1,1.1057793225891172e-5,LKA,Eastern and Southern Asia
MAC,100,1,1.0397032987808649e-5,MAC,Eastern and Southern Asia
MDV,100,1,4.44246241786089e-5,MDV,Eastern and Southern Asia
MMR,100,1,3.96601105749561e-4,MMR,Eastern and Southern Asia
MNG,100,1,4.1236723238172553e-05,MNG,Eastern and Southern Asia
MYS,100,1,1.3790813858744532e-4,MYS,Eastern and Southern Asia
NPL,100,1,1.421634919989097e-4,NPL,Eastern and Southern Asia
PHL,100,1,2.289456831687745e-4,PHL,Eastern and Southern Asia
PNG,100,1,7.294524458201117e-5,PNG,Eastern and Southern Asia
PRK,100,1,5.610662906397276e-5,PRK,Eastern and Southern Asia
RUS,100,1,2.4082451975418823e-5,RUS,Eastern and Southern Asia
SGP,100,1,1.3480470678656723e-5,SGP,Eastern and Southern Asia
THA,100,1,3.575967108766583e-5,THA,Eastern and Southern Asia
TLS,100,1,5.944126302152306e-4,TLS,Eastern and Southern Asia
VNM,100,1,4.9750394382957664e-5,VNM,Eastern and Southern Asia
JPN,100,1,2.6474148224203757e-6,JPN,Eastern and Southern Asia
TWN,100,1,2.777898180970752e-6,TWN,Eastern and Southern Asia
AGO,1,1,5.395613438190735e-4,AGO,Africa
BDI,1,1,3.523881911330482e-4,BDI,Africa
BEN,1,1,3.9559592476065006e-5,BEN,Africa
BFA,1,1,4.972708544539522e-4,BFA,Africa
BWA,1,1,0.0010086901138828968,BWA,Africa
CAF,1,1,1.5286164985913375e-4,CAF,Africa
CIV,1,1,5.165767406073871e-4,CIV,Africa
CMR,1,1,2.826670933152819e-4,CMR,Africa
COD,1,1,0.0012444158186476703,COD,Africa
COG,1,1,9.844767493753831e-4,COG,Africa
COM,1,1,3.0316949801856304e-5,COM,Africa
CPV,1,1,2.2709156992383543e-4,CPV,Africa
ETH,1,1,7.661863145458188e-4,ETH,Africa
GAB,1,1,1.6782255145075667e-4,GAB,Africa
GHA,1,1,5.396422490823677e-4,GHA,Africa
GIN,1,1,5.384504833877821e-4,GIN,Africa
GMB,1,1,4.111827669106489e-4,GMB,Africa
GNB,1,1,4.3829089201465506e-5,GNB,Africa
GNQ,1,1,1.5721767821315086e-4,GNQ,Africa
KEN,1,1,0.0010572750906335344,KEN,Africa
LBR,1,1,7.558888979147165e-4,LBR,Africa
LSO,1,1,2.354241020020017e-4,LSO,Africa
MDG,1,1,1.0186367623945226e-4,MDG,Africa
MLI,1,1,0.0017498385685798302,MLI,Africa
MOZ,1,1,1.6796790943438762e-4,MOZ,Africa
MRT,1,1,4.123516609376606e-4,MRT,Africa
MUS,1,1,1.345774711145883e-5,MUS,Africa
MWI,1,1,7.298942821174672e-4,MWI,Africa
NAM,1,1,3.6334604887546673e-4,NAM,Africa
NER,1,1,6.111738395739063e-4,NER,Africa
NGA,1,1,6.75527370260506e-4,NGA,Africa
SDN,1,1,0.0012403339376787876,SDN,Africa
SEN,1,1,2.0255015978681867e-4,SEN,Africa
SLE,1,1,4.967240732154967e-4,SLE,Africa
SSD,1,1,1.0884053061752858e-4,SSD,Africa
STP,1,1,6.728780790015114e-4,STP,Africa
SWZ,1,1,3.324991228559503e-4,SWZ,Africa
TCD,1,1,0.0015563974851892026,TCD,Africa
TGO,1,1,0.0018306184085246184,TGO,Africa
TZA,1,1,4.601164462838983e-4,TZA,Africa
UGA,1,1,0.0011195069675201518,UGA,Africa
ZAF,1,1,3.4916653508282927e-4,ZAF,Africa
ZMB,1,1,4.636476854575614e-4,ZMB,Africa
ZWE,1,1,4.408841764692628e-5,ZWE,Africa
SOM,1,1,4.527938785429243e-4,SOM,Africa
AGO,2,1,0.001440849301768825,AGO,Africa
BDI,2,1,2.2643188113178348e-4,BDI,Africa
BEN,2,1,0.001568239436731705,BEN,Africa
BFA,2,1,0.0010171698013965121,BFA,Africa
BWA,2,1,1.6932287130185634e-4,BWA,Africa
CAF,2,1,9.032959805609052e-4,CAF,Africa
CIV,2,1,0.002822555364759858,CIV,Africa
CMR,2,1,3.039965639045943e-4,CMR,Africa
COD,2,1,8.452052111283597e-4,COD,Africa
COG,2,1,4.5365047761821743e-4,COG,Africa
COM,2,1,4.919824810874821e-4,COM,Africa
CPV,2,1,4.728190967405735e-5,CPV,Africa
ETH,2,1,6.719335864802712e-4,ETH,Africa
GAB,2,1,6.642799656229419e-4,GAB,Africa
GHA,2,1,5.333560617133929e-4,GHA,Africa
GIN,2,1,4.7897319738374904e-4,GIN,Africa
GMB,2,1,5.632234714528479e-4,GMB,Africa
GNB,2,1,2.301629100634613e-4,GNB,Africa
GNQ,2,1,9.360746478236673e-4,GNQ,Africa
KEN,2,1,8.217993243468515e-4,KEN,Africa
LBR,2,1,4.462959897238626e-4,LBR,Africa
LSO,2,1,1.4650002601708788e-4,LSO,Africa
MDG,2,1,1.5966573396160658e-4,MDG,Africa
MLI,2,1,1.5573093249992705e-4,MLI,Africa
MOZ,2,1,3.012807155743596e-4,MOZ,Africa
MRT,2,1,2.5463553977520025e-4,MRT,Africa
MUS,2,1,1.0611501450662631e-4,MUS,Africa
MWI,2,1,5.607063617978079e-4,MWI,Africa
NAM,2,1,1.2637326177174433e-4,NAM,Africa
NER,2,1,0.001189267937422258,NER,Africa
NGA,2,1,0.001733910171124946,NGA,Africa
SDN,2,1,3.9615557639557204e-4,SDN,Africa
SEN,2,1,7.285173259452849e-4,SEN,Africa
SLE,2,1,5.637606127538476e-4,SLE,Africa
SSD,2,1,1.8272628063753816e-4,SSD,Africa
STP,2,1,2.0856703948633884e-4,STP,Africa
SWZ,2,1,6.709388913261417e-4,SWZ,Africa
TCD,2,1,5.813289151963187e-4,TCD,Africa
TGO,2,1,3.5133138159624774e-4,TGO,Africa
TZA,2,1,4.984447753883469e-4,TZA,Africa
UGA,2,1,5.345434490142927e-4,UGA,Africa
ZAF,2,1,2.838212836381864e-4,ZAF,Africa
ZMB,2,1,3.2169667415107183e-4,ZMB,Africa
ZWE,2,1,1.9826512994084887e-5,ZWE,Africa
SOM,2,1,0.0013136392971881167,SOM,Africa
AGO,3,1,7.623157863169524e-4,AGO,Africa
BDI,3,1,1.6695382882929232e-4,BDI,Africa
BEN,3,1,1.6576626218416744e-4,BEN,Africa
BFA,3,1,2.0120674129355258e-4,BFA,Africa
BWA,3,1,5.917087577740366e-4,BWA,Africa
CAF,3,1,0.002281818412800316,CAF,Africa
CIV,3,1,1.8371423217583688e-4,CIV,Africa
CMR,3,1,2.9567317353353134e-4,CMR,Africa
COD,3,1,2.519479505175456e-4,COD,Africa
COG,3,1,5.898538509396177e-4,COG,Africa
COM,3,1,1.9068691599882402e-4,COM,Africa
CPV,3,1,8.329822313583904e-5,CPV,Africa
ETH,3,1,4.504228639874321e-5,ETH,Africa
GAB,3,1,1.736473675536941e-4,GAB,Africa
GHA,3,1,2.115853364356945e-4,GHA,Africa
GIN,3,1,2.276897114733477e-4,GIN,Africa
GMB,3,1,7.73447617646365e-5,GMB,Africa
GNB,3,1,7.857059118424528e-4,GNB,Africa
GNQ,3,1,0.0012970822851974056,GNQ,Africa
KEN,3,1,2.285436439373708e-4,KEN,Africa
LBR,3,1,6.374650647511159e-4,LBR,Africa
LSO,3,1,5.285783142722138e-4,LSO,Africa
MDG,3,1,8.857329210081443e-4,MDG,Africa
MLI,3,1,4.051143560622629e-4,MLI,Africa
MOZ,3,1,3.66935064245369e-4,MOZ,Africa
MRT,3,1,5.853929547040183e-4,MRT,Africa
MUS,3,1,4.43989384677679e-5,MUS,Africa
MWI,3,1,4.0015473256133245e-4,MWI,Africa
NAM,3,1,3.428827336492378e-4,NAM,Africa
NER,3,1,4.2890702110103104e-4,NER,Africa
NGA,3,1,4.0121071715648057e-4,NGA,Africa
SDN,3,1,2.599235001586373e-4,SDN,Africa
SEN,3,1,5.378026929483107e-5,SEN,Africa
SLE,3,1,8.379724616643083e-4,SLE,Africa
SSD,3,1,5.61380969620588e-4,SSD,Africa
STP,3,1,4.349257594163777e-4,STP,Africa
SWZ,3,1,4.736743609500165e-5,SWZ,Africa
TCD,3,1,5.415519215563658e-4,TCD,Africa
TGO,3,1,1.7493707732834607e-4,TGO,Africa
TZA,3,1,9.640523961902172e-5,TZA,Africa
UGA,3,1,0.0011196615839349229,UGA,Africa
ZAF,3,1,3.0975284328459065e-4,ZAF,Africa
ZMB,3,1,9.645528636841107e-4,ZMB,Africa
ZWE,3,1,1.1338396529074451e-4,ZWE,Africa
SOM,3,1,4.515357388786448e-4,SOM,Africa
AGO,4,1,0.0015189498575288467,AGO,Africa
BDI,4,1,4.99241540659559e-4,BDI,Africa
BEN,4,1,0.00014700752640027984,BEN,Africa
BFA,4,1,4.577190533149294e-4,BFA,Africa
BWA,4,1,7.994803255709503e-4,BWA,Africa
CAF,4,1,9.04383898819095e-6,CAF,Africa
CIV,4,1,1.9544805407196758e-4,CIV,Africa
CMR,4,1,0.0013342767869517149,CMR,Africa
COD,4,1,2.7928140753718644e-4,COD,Africa
COG,4,1,0.00116826946635883,COG,Africa
COM,4,1,1.0940003550060002e-4,COM,Africa
CPV,4,1,2.965396043885704e-4,CPV,Africa
ETH,4,1,3.6291696741948455e-4,ETH,Africa
GAB,4,1,3.2040775137240867e-4,GAB,Africa
GHA,4,1,8.987167906208043e-4,GHA,Africa
GIN,4,1,0.00054317551202001115,GIN,Africa
GMB,4,1,4.404171635240892e-4,GMB,Africa
GNB,4,1,7.397861319788582e-4,GNB,Africa
GNQ,4,1,4.408394902824675e-4,GNQ,Africa
KEN,4,1,9.153413951404605e-4,KEN,Africa
LBR,4,1,4.508093342806813e-4,LBR,Africa
LSO,4,1,1.302868622233317e-4,LSO,Africa
MDG,4,1,1.9443055386960293e-4,MDG,Africa
MLI,4,1,0.0013521491901305489,MLI,Africa
MOZ,4,1,2.7788172910242487e-4,MOZ,Africa
MRT,4,1,1.6922135228147195e-4,MRT,Africa
MUS,4,1,9.081504372423302e-5,MUS,Africa
MWI,4,1,3.07009039191623e-4,MWI,Africa
NAM,4,1,2.0856981255672934e-4,NAM,Africa
NER,4,1,4.968766679227165e-4,NER,Africa
NGA,4,1,7.055639969926664e-4,NGA,Africa
SDN,4,1,1.747030607565006e-4,SDN,Africa
SEN,4,1,1.8189591635777629e-4,SEN,Africa
SLE,4,1,5.107350998224959e-4,SLE,Africa
SSD,4,1,8.178346927215545e-4,SSD,Africa
STP,4,1,2.55042615610835e-4,STP,Africa
SWZ,4,1,1.613756646523652e-4,SWZ,Africa
TCD,4,1,3.120584730986553e-5,TCD,Africa
TGO,4,1,6.743933038635471e-4,TGO,Africa
TZA,4,1,4.080018184429785e-4,TZA,Africa
UGA,4,1,6.594848973929442e-5,UGA,Africa
ZAF,4,1,3.497863239614129e-4,ZAF,Africa
ZMB,4,1,1.6106649373739685e-4,ZMB,Africa
ZWE,4,1,6.026795962623273e-4,ZWE,Africa
SOM,4,1,9.168621882448725e-4,SOM,Africa
AGO,5,1,6.010881004766941e-4,AGO,Africa
BDI,5,1,1.1823866362224787e-4,BDI,Africa
BEN,5,1,0.0011735305307067959,BEN,Africa
BFA,5,1,6.798811330960268e-4,BFA,Africa
BWA,5,1,3.4355330370062657e-4,BWA,Africa
CAF,5,1,1.304578204924711e-4,CAF,Africa
CIV,5,1,5.379292639178438e-4,CIV,Africa
CMR,5,1,7.595390044631529e-4,CMR,Africa
COD,5,1,4.2086762703096383e-4,COD,Africa
COG,5,1,4.818562721158071e-4,COG,Africa
COM,5,1,4.5019883421813686e-4,COM,Africa
CPV,5,1,1.7360702755813236e-4,CPV,Africa
ETH,5,1,4.7315153779523917e-4,ETH,Africa
GAB,5,1,2.2188704291736228e-4,GAB,Africa
GHA,5,1,1.12609258933082e-4,GHA,Africa
GIN,5,1,0.0012701102177686766,GIN,Africa
GMB,5,1,2.9994788092741864e-4,GMB,Africa
GNB,5,1,0.0012598325315582245,GNB,Africa
GNQ,5,1,4.8787147242514676e-4,GNQ,Africa
KEN,5,1,5.7625603272146916e-5,KEN,Africa
LBR,5,1,1.2275653136142056e-4,LBR,Africa
LSO,5,1,4.462049094192274e-4,LSO,Africa
MDG,5,1,0.0013619320476910763,MDG,Africa
MLI,5,1,5.135989752578929e-4,MLI,Africa
MOZ,5,1,8.170410622166858e-4,MOZ,Africa
MRT,5,1,0.001136758790528638,MRT,Africa
MUS,5,1,7.278186262325674e-5,MUS,Africa
MWI,5,1,8.019161455156798e-4,MWI,Africa
NAM,5,1,1.64083159532556e-4,NAM,Africa
NER,5,1,8.341181833962871e-4,NER,Africa
NGA,5,1,3.9848886381672286e-4,NGA,Africa
SDN,5,1,5.009737321290369e-4,SDN,Africa
SEN,5,1,0.001360015742887097,SEN,Africa
SLE,5,1,0.0015166899430799259,SLE,Africa
SSD,5,1,6.683241043250873e-4,SSD,Africa
STP,5,1,5.572673372757646e-4,STP,Africa
SWZ,5,1,4.2101105047405565e-4,SWZ,Africa
TCD,5,1,2.025235179344198e-4,TCD,Africa
TGO,5,1,7.516904127797032e-4,TGO,Africa
TZA,5,1,2.914597765188174e-4,TZA,Africa
UGA,5,1,6.428741899239337e-4,UGA,Africa
ZAF,5,1,4.3433524950384564e-4,ZAF,Africa
ZMB,5,1,0.0012669269737648663,ZMB,Africa
ZWE,5,1,0.0010888481241442419,ZWE,Africa
SOM,5,1,2.0490109550167765e-4,SOM,Africa
AGO,6,1,7.031885771708374e-4,AGO,Africa
BDI,6,1,7.36921038472848e-4,BDI,Africa
BEN,6,1,2.0894461316551204e-4,BEN,Africa
BFA,6,1,4.7600532331576776e-4,BFA,Africa
BWA,6,1,5.162827586226397e-4,BWA,Africa
CAF,6,1,3.775490346001076e-4,CAF,Africa
CIV,6,1,4.5517031904535466e-4,CIV,Africa
CMR,6,1,2.8397743614153384e-4,CMR,Africa
COD,6,1,4.068286879673234e-4,COD,Africa
COG,6,1,1.3470783934435988e-4,COG,Africa
COM,6,1,4.6613148275430544e-4,COM,Africa
CPV,6,1,1.0577328997537553e-4,CPV,Africa
ETH,6,1,7.735810503218377e-5,ETH,Africa
GAB,6,1,7.344595916976895e-4,GAB,Africa
GHA,6,1,1.7213404366800173e-4,GHA,Africa
GIN,6,1,1.9391472950535128e-4,GIN,Africa
GMB,6,1,4.294588339112239e-5,GMB,Africa
GNB,6,1,1.965541589843912e-4,GNB,Africa
GNQ,6,1,3.806974439074773e-4,GNQ,Africa
KEN,6,1,8.468657212854317e-5,KEN,Africa
LBR,6,1,8.053502188401172e-4,LBR,Africa
LSO,6,1,4.7078628693187225e-4,LSO,Africa
MDG,6,1,6.115573785650936e-4,MDG,Africa
MLI,6,1,8.970481318504175e-4,MLI,Africa
MOZ,6,1,2.5793387190475614e-4,MOZ,Africa
MRT,6,1,2.4894217076489207e-4,MRT,Africa
MUS,6,1,5.097350174792402e-5,MUS,Africa
MWI,6,1,5.401659193476938e-4,MWI,Africa
NAM,6,1,3.480010767885007e-4,NAM,Africa
NER,6,1,8.211388791483916e-4,NER,Africa
NGA,6,1,1.2869065984169633e-4,NGA,Africa
SDN,6,1,2.6095428354379715e-4,SDN,Africa
SEN,6,1,5.070745385743603e-4,SEN,Africa
SLE,6,1,3.4954868041382314e-4,SLE,Africa
SSD,6,1,9.414369847085652e-4,SSD,Africa
STP,6,1,5.180364630197359e-4,STP,Africa
SWZ,6,1,3.231252423953574e-4,SWZ,Africa
TCD,6,1,0.0011226136321306447,TCD,Africa
TGO,6,1,9.703071215707196e-4,TGO,Africa
TZA,6,1,3.020065864175648e-4,TZA,Africa
UGA,6,1,8.190187497313723e-4,UGA,Africa
ZAF,6,1,2.953833134294206e-4,ZAF,Africa
ZMB,6,1,6.144255242087594e-5,ZMB,Africa
ZWE,6,1,3.801920332591026e-4,ZWE,Africa
SOM,6,1,3.6514660563136575e-4,SOM,Africa
AGO,7,1,1.0237824232522379e-4,AGO,Africa
BDI,7,1,2.840544553737854e-4,BDI,Africa
BEN,7,1,4.6539282979806426e-4,BEN,Africa
BFA,7,1,0.00191311865677624,BFA,Africa
BWA,7,1,4.0557044863342854e-4,BWA,Africa
CAF,7,1,0.0010582608019261838,CAF,Africa
CIV,7,1,7.026647653243549e-4,CIV,Africa
CMR,7,1,4.672710844828047e-4,CMR,Africa
COD,7,1,4.2256370617860446e-4,COD,Africa
COG,7,1,7.67715473400074e-4,COG,Africa
COM,7,1,0.0010279454295747707,COM,Africa
CPV,7,1,5.801514066017989e-4,CPV,Africa
ETH,7,1,7.176368200475644e-4,ETH,Africa
GAB,7,1,3.8296270472237495e-4,GAB,Africa
GHA,7,1,0.0011535055603309756,GHA,Africa
GIN,7,1,5.828421323738015e-4,GIN,Africa
GMB,7,1,1.7276823631464714e-4,GMB,Africa
GNB,7,1,6.079677435977093e-4,GNB,Africa
GNQ,7,1,3.3880750979651007e-4,GNQ,Africa
KEN,7,1,4.432237600581308e-5,KEN,Africa
LBR,7,1,0.001166912127630588,LBR,Africa
LSO,7,1,4.1175286598938874e-4,LSO,Africa
MDG,7,1,3.2900094698746666e-4,MDG,Africa
MLI,7,1,0.0010822232630144449,MLI,Africa
MOZ,7,1,1.5585880931173187e-4,MOZ,Africa
MRT,7,1,0.0012558209049843005,MRT,Africa
MUS,7,1,4.83906035641071e-5,MUS,Africa
MWI,7,1,4.7720038593472027e-4,MWI,Africa
NAM,7,1,5.550610238657483e-4,NAM,Africa
NER,7,1,4.3250068182706627e-4,NER,Africa
NGA,7,1,2.439514768096705e-4,NGA,Africa
SDN,7,1,3.045974026192515e-4,SDN,Africa
SEN,7,1,0.0011491317396622876,SEN,Africa
SLE,7,1,3.636409405154452e-4,SLE,Africa
SSD,7,1,4.078136315040311e-5,SSD,Africa
STP,7,1,5.701416245022362e-4,STP,Africa
SWZ,7,1,3.3068686957107407e-4,SWZ,Africa
TCD,7,1,2.55319884447705e-4,TCD,Africa
TGO,7,1,4.754939552644356e-4,TGO,Africa
TZA,7,1,2.3899237708882793e-5,TZA,Africa
UGA,7,1,4.966628429222602e-4,UGA,Africa
ZAF,7,1,3.355168844863932e-4,ZAF,Africa
ZMB,7,1,4.264191580051038e-4,ZMB,Africa
ZWE,7,1,1.498354376004029e-4,ZWE,Africa
SOM,7,1,8.573246191547033e-4,SOM,Africa
AGO,8,1,1.4843916734665514e-4,AGO,Africa
BDI,8,1,1.332471407088436e-4,BDI,Africa
BEN,8,1,0.0017960992989929127,BEN,Africa
BFA,8,1,7.749723682825685e-4,BFA,Africa
BWA,8,1,2.4226629374346964e-4,BWA,Africa
CAF,8,1,7.998678018505672e-4,CAF,Africa
CIV,8,1,5.224343192350426e-4,CIV,Africa
CMR,8,1,1.9743976473950275e-4,CMR,Africa
COD,8,1,0.0013726696945518177,COD,Africa
COG,8,1,5.9847744118147774e-5,COG,Africa
