country,ISO_YEAR,ISO_WEEK,ISO_WEEKSTARTDATE,cluster_name,STRAIN,metasource,SPEC_PROCESSED_NB,orig_value,lag_val,lead_val,value,flu_peak,over_peak,flu_included,over_inclusion,flu_end,over_end_thresh,start_end_vec,seq,epidem_inclusion,epid_index
United Kingdom,2015,16,2015-04-13,Europe,INF_A,NONSENT,1042,15,23,5,14.333333333333334,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,17,2015-04-20,Europe,INF_A,NONSENT,838,5,15,6,8.666666666666666,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,18,2015-04-27,Europe,INF_A,NONSENT,922,6,5,3,4.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,19,2015-05-04,Europe,INF_A,NONSENT,882,3,6,3,4,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,20,2015-05-11,Europe,INF_A,NONSENT,862,3,3,0,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,21,2015-05-18,Europe,INF_A,NONSENT,881,0,3,4,2.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,22,2015-05-25,Europe,INF_A,NONSENT,750,4,0,4,2.6666666666666665,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,23,2015-06-01,Europe,INF_A,NONSENT,809,4,4,4,4,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,24,2015-06-08,Europe,INF_A,NONSENT,834,4,4,8,5.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,25,2015-06-15,Europe,INF_A,NONSENT,752,8,4,5,5.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,26,2015-06-22,Europe,INF_A,NONSENT,719,5,8,4,5.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,27,2015-06-29,Europe,INF_A,NONSENT,693,4,5,1,3.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,28,2015-07-06,Europe,INF_A,NONSENT,758,1,4,2,2.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,29,2015-07-13,Europe,INF_A,NONSENT,612,2,1,3,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,30,2015-07-20,Europe,INF_A,NONSENT,639,3,2,8,4.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,31,2015-07-27,Europe,INF_A,NONSENT,663,8,3,3,4.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,32,2015-08-03,Europe,INF_A,NONSENT,600,3,8,3,4.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,33,2015-08-10,Europe,INF_A,NONSENT,593,3,3,3,3,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,34,2015-08-17,Europe,INF_A,NONSENT,605,3,3,0,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,35,2015-08-24,Europe,INF_A,NONSENT,646,0,3,2,1.6666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,36,2015-08-31,Europe,INF_A,NONSENT,745,2,0,2,1.3333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,37,2015-09-07,Europe,INF_A,NONSENT,770,2,2,2,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,38,2015-09-14,Europe,INF_A,NONSENT,777,2,2,2,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,39,2015-09-21,Europe,INF_A,NONSENT,681,2,2,9,4.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,40,2015-09-28,Europe,INF_A,NONSENT,852,9,2,33,14.666666666666668,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,41,2015-10-05,Europe,INF_A,NONSENT,886,33,9,16,19.333333333333332,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,42,2015-10-12,Europe,INF_A,NONSENT,906,16,33,16,21.666666666666668,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,43,2015-10-19,Europe,INF_A,NONSENT,991,16,16,21,17.666666666666668,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,44,2015-10-26,Europe,INF_A,NONSENT,989,21,16,27,21.333333333333332,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,45,2015-11-02,Europe,INF_A,NONSENT,1071,27,21,13,20.333333333333332,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,46,2015-11-09,Europe,INF_A,NONSENT,951,13,27,23,21,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,47,2015-11-16,Europe,INF_A,NONSENT,1171,23,13,27,21,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2015,48,2015-11-23,Europe,INF_A,NONSENT,1247,27,23,40,30,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,6,1,6
United Kingdom,2015,49,2015-11-30,Europe,INF_A,NONSENT,1192,40,27,46,37.666666666666664,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2015,50,2015-12-07,Europe,INF_A,NONSENT,1262,46,40,137,74.33333333333333,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2015,51,2015-12-14,Europe,INF_A,NONSENT,1328,137,46,163,115.33333333333333,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2015,52,2015-12-21,Europe,INF_A,NONSENT,1125,163,137,NA,150,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,1,2016-01-04,Europe,INF_A,NONSENT,1523,370,NA,331,350.5,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,2,2016-01-11,Europe,INF_A,NONSENT,1337,331,370,471,390.6666666666667,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,3,2016-01-18,Europe,INF_A,NONSENT,1546,471,331,703,501.6666666666667,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,4,2016-01-25,Europe,INF_A,NONSENT,1683,703,471,776,650,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,5,2016-02-01,Europe,INF_A,NONSENT,1867,776,703,750,743,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,6,2016-02-08,Europe,INF_A,NONSENT,1871,750,776,864,796.6666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,7,2016-02-15,Europe,INF_A,NONSENT,1870,864,750,835,816.3333333333334,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,8,2016-02-22,Europe,INF_A,NONSENT,1839,835,864,855,851.3333333333334,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,9,2016-02-29,Europe,INF_A,NONSENT,1999,855,835,841,843.6666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,10,2016-03-07,Europe,INF_A,NONSENT,2006,841,855,913,869.6666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,11,2016-03-14,Europe,INF_A,NONSENT,1888,913,841,651,801.6666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,12,2016-03-21,Europe,INF_A,NONSENT,1821,651,913,501,688.3333333333334,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,13,2016-03-28,Europe,INF_A,NONSENT,1768,501,651,261,471,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,14,2016-04-04,Europe,INF_A,NONSENT,1440,261,501,201,321,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,15,2016-04-11,Europe,INF_A,NONSENT,1339,201,261,80,180.66666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,16,2016-04-18,Europe,INF_A,NONSENT,1289,80,201,84,121.66666666666667,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,17,2016-04-25,Europe,INF_A,NONSENT,1211,84,80,75,79.66666666666667,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,18,2016-05-02,Europe,INF_A,NONSENT,1248,75,84,49,69.33333333333333,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,19,2016-05-09,Europe,INF_A,NONSENT,1204,49,75,32,52,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,6,1,6
United Kingdom,2016,20,2016-05-16,Europe,INF_A,NONSENT,1201,32,49,13,31.333333333333332,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,21,2016-05-23,Europe,INF_A,NONSENT,1018,13,32,15,20,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,22,2016-05-30,Europe,INF_A,NONSENT,1084,15,13,6,11.333333333333334,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,23,2016-06-06,Europe,INF_A,NONSENT,1098,6,15,1,7.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,24,2016-06-13,Europe,INF_A,NONSENT,903,1,6,1,2.6666666666666665,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,25,2016-06-20,Europe,INF_A,NONSENT,989,1,1,5,2.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,26,2016-06-27,Europe,INF_A,NONSENT,1005,5,1,5,3.6666666666666665,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,27,2016-07-04,Europe,INF_A,NONSENT,1018,5,5,3,4.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,28,2016-07-11,Europe,INF_A,NONSENT,1046,3,5,4,4,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,29,2016-07-18,Europe,INF_A,NONSENT,950,4,3,9,5.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,30,2016-07-25,Europe,INF_A,NONSENT,892,9,4,10,7.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,31,2016-08-01,Europe,INF_A,NONSENT,818,10,9,11,10,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,32,2016-08-08,Europe,INF_A,NONSENT,868,11,10,12,11,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,33,2016-08-15,Europe,INF_A,NONSENT,803,12,11,4,9,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,34,2016-08-22,Europe,INF_A,NONSENT,873,4,12,4,6.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,35,2016-08-29,Europe,INF_A,NONSENT,842,4,4,5,4.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,36,2016-09-05,Europe,INF_A,NONSENT,879,5,4,6,5,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,37,2016-09-12,Europe,INF_A,NONSENT,943,6,5,3,4.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,38,2016-09-19,Europe,INF_A,NONSENT,992,3,6,7,5.333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,39,2016-09-26,Europe,INF_A,NONSENT,956,7,3,18,9.333333333333334,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,40,2016-10-03,Europe,INF_A,NONSENT,1147,18,7,13,12.666666666666666,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,41,2016-10-10,Europe,INF_A,NONSENT,1213,13,18,19,16.666666666666668,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,42,2016-10-17,Europe,INF_A,NONSENT,1226,19,13,14,15.333333333333334,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,43,2016-10-24,Europe,INF_A,NONSENT,1165,14,19,27,20,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2016,44,2016-10-31,Europe,INF_A,NONSENT,1303,27,14,32,24.333333333333332,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,7,1,7
United Kingdom,2016,45,2016-11-07,Europe,INF_A,NONSENT,1493,32,27,66,41.666666666666664,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2016,46,2016-11-14,Europe,INF_A,NONSENT,1536,66,32,58,52,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2016,47,2016-11-21,Europe,INF_A,NONSENT,1528,58,66,122,82,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2016,48,2016-11-28,Europe,INF_A,NONSENT,1529,122,58,244,141.33333333333334,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2016,49,2016-12-05,Europe,INF_A,NONSENT,1659,244,122,374,246.66666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2016,50,2016-12-12,Europe,INF_A,NONSENT,1634,374,244,648,422,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2016,51,2016-12-19,Europe,INF_A,NONSENT,1851,648,374,825,615.6666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2016,52,2016-12-26,Europe,INF_A,NONSENT,2059,825,648,1104,859,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,1,2017-01-02,Europe,INF_A,NONSENT,2142,1104,825,1360,1096.3333333333333,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,2,2017-01-09,Europe,INF_A,NONSENT,2449,1360,1104,1083,1182.3333333333333,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,3,2017-01-16,Europe,INF_A,NONSENT,2074,1083,1360,1080,1174.3333333333333,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,4,2017-01-23,Europe,INF_A,NONSENT,1868,1080,1083,1089,1084,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,5,2017-01-30,Europe,INF_A,NONSENT,2014,1089,1080,840,1003,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,6,2017-02-06,Europe,INF_A,NONSENT,1854,840,1089,627,852,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,7,2017-02-13,Europe,INF_A,NONSENT,1848,627,840,605,690.6666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,8,2017-02-20,Europe,INF_A,NONSENT,1782,605,627,462,564.6666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,9,2017-02-27,Europe,INF_A,NONSENT,1720,462,605,243,436.6666666666667,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,10,2017-03-06,Europe,INF_A,NONSENT,1658,243,462,181,295.3333333333333,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,11,2017-03-13,Europe,INF_A,NONSENT,1798,181,243,140,188,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,12,2017-03-20,Europe,INF_A,NONSENT,1660,140,181,114,145,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,13,2017-03-27,Europe,INF_A,NONSENT,1826,114,140,75,109.66666666666667,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,14,2017-04-03,Europe,INF_A,NONSENT,1665,75,114,40,76.33333333333333,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,15,2017-04-10,Europe,INF_A,NONSENT,1414,40,75,34,49.666666666666664,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,16,2017-04-17,Europe,INF_A,NONSENT,1396,34,40,35,36.333333333333336,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,7,1,7
United Kingdom,2017,17,2017-04-24,Europe,INF_A,NONSENT,1409,35,34,36,35,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,18,2017-05-01,Europe,INF_A,NONSENT,1394,36,35,35,35.333333333333336,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,8,0,0
United Kingdom,2017,19,2017-05-08,Europe,INF_A,NONSENT,1534,35,36,33,34.666666666666664,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,8,0,0
United Kingdom,2017,20,2017-05-15,Europe,INF_A,NONSENT,1468,33,35,7,25,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,8,0,0
United Kingdom,2017,21,2017-05-22,Europe,INF_A,NONSENT,1257,7,33,10,16.666666666666668,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,22,2017-05-29,Europe,INF_A,NONSENT,981,10,7,0,5.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,23,2017-06-05,Europe,INF_A,NONSENT,268,0,10,1,3.666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,24,2017-06-12,Europe,INF_A,NONSENT,260,1,0,2,1,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,25,2017-06-19,Europe,INF_A,NONSENT,289,2,1,2,1.6666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,26,2017-06-26,Europe,INF_A,NONSENT,253,2,2,2,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,27,2017-07-03,Europe,INF_A,NONSENT,267,2,2,1,1.6666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,28,2017-07-10,Europe,INF_A,NONSENT,220,1,2,1,1.3333333333333333,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,29,2017-07-17,Europe,INF_A,NONSENT,259,1,1,3,1.6666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,30,2017-07-24,Europe,INF_A,NONSENT,256,3,1,2,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,31,2017-07-31,Europe,INF_A,NONSENT,232,2,3,0,1.6666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,32,2017-08-07,Europe,INF_A,NONSENT,229,0,2,3,1.6666666666666667,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,33,2017-08-14,Europe,INF_A,NONSENT,240,3,0,4,2.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,34,2017-08-21,Europe,INF_A,NONSENT,234,4,3,3,3.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,35,2017-08-28,Europe,INF_A,NONSENT,218,3,4,3,3.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,36,2017-09-04,Europe,INF_A,NONSENT,238,3,3,4,3.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,37,2017-09-11,Europe,INF_A,NONSENT,279,4,3,0,2.3333333333333335,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,38,2017-09-18,Europe,INF_A,NONSENT,304,0,4,2,2,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,39,2017-09-25,Europe,INF_A,NONSENT,296,2,0,47,16.333333333333332,149.39999999999998,FALSE,22.666666666666668,FALSE,35.38333333333335,FALSE,FALSE,0,0,0
United Kingdom,2017,40,2017-10-02,Europe,INF_A,NONSENT,1266,47,2,40,29.666666666666668,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,9,1,8
United Kingdom,2017,41,2017-10-09,Europe,INF_A,NONSENT,1390,40,47,30,39,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
United Kingdom,2017,42,2017-10-16,Europe,INF_A,NONSENT,1345,30,40,27,32.333333333333336,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,9,1,8
United Kingdom,2017,43,2017-10-23,Europe,INF_A,NONSENT,1391,27,30,35,30.666666666666668,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,FALSE,TRUE,9,1,8
United Kingdom,2017,44,2017-10-30,Europe,INF_A,NONSENT,1402,35,27,46,36,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
United Kingdom,2017,45,2017-11-06,Europe,INF_A,NONSENT,1558,46,35,83,54.666666666666664,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
United Kingdom,2017,46,2017-11-13,Europe,INF_A,NONSENT,1771,83,46,138,89,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
United Kingdom,2017,47,2017-11-20,Europe,INF_A,NONSENT,1996,138,83,183,134.66666666666666,149.39999999999998,FALSE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
United Kingdom,2017,48,2017-11-27,Europe,INF_A,NONSENT,1927,183,138,377,232.66666666666666,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
United Kingdom,2017,49,2017-12-04,Europe,INF_A,NONSENT,2205,377,183,718,426,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
United Kingdom,2017,50,2017-12-11,Europe,INF_A,NONSENT,2738,718,377,1533,876,149.39999999999998,TRUE,22.666666666666668,TRUE,35.38333333333335,TRUE,TRUE,9,1,8
