country,country_code,vacc_program,year,age1,age2,age3,age4
Jamaica,JAM,5,2029,25104.11291377177,51028.118154468735,0,46277.81037144243
Jamaica,JAM,5,2030,24882.52596172546,50321.573527672634,0,47628.29306321263
Jamaica,JAM,5,2031,24878.831010936923,50480.05974501394,0,49391.6543511731
Jamaica,JAM,5,2032,24535.356840885997,48932.10092143125,0,50019.49839270029
Jamaica,JAM,5,2033,24383.012907849774,48261.627969414134,0,51061.985493635744
Jamaica,JAM,5,2034,24248.404462977207,47611.995462595434,0,52008.70131172492
Jamaica,JAM,5,2035,24123.50591423172,46985.96071845036,0,52864.34650714273
Jamaica,JAM,5,2036,24180.75172515898,47189.66526441357,0,54251.68850557449
Jamaica,JAM,5,2037,23895.450647207897,45807.478402809385,0,54323.65477486232
Jamaica,JAM,5,2038,23775.093874575305,45254.99537340439,0,54930.983111872185
Jamaica,JAM,5,2039,23661.34000609307,44726.12777557051,0,55464.09396969951
Jamaica,JAM,5,2040,23547.480914286265,44219.46984592436,0,55927.31608305518
Jamaica,JAM,5,2041,23432.803666070922,43732.24534990915,0,56326.11429200035
Jamaica,JAM,5,2042,23486.416050724896,44017.893794064075,0,57351.347665428344
Jamaica,JAM,5,2043,23205.18273423421,42820.27756003064,0,56947.85661989042
Jamaica,JAM,5,2044,23076.97729059099,42391.336828921354,0,57174.47547226655
Jamaica,JAM,5,2045,22954.59173383291,41979.06984803125,0,57351.25942434236
Jamaica,JAM,5,2046,22829.18977729379,41582.07202994312,0,57481.84648202338
Jamaica,JAM,5,2047,22701.021535765525,41197.567130503325,0,57569.49474407028
Jamaica,JAM,5,2048,22737.52782049688,41535.26885025596,0,58336.565999107865
Jamaica,JAM,5,2049,22447.20852317143,40467.43987706283,0,57633.360861850786
Jamaica,JAM,5,2050,22307.62003816274,40119.01001448408,0,57608.95198232177
Jamaica,JAM,5,2051,22173.18120078666,39780.31248080135,0,57553.727575213576
Jamaica,JAM,5,2052,22034.874149318137,39451.33169687473,0,57468.976719257196
Jamaica,JAM,5,2053,22058.595966492787,39808.163646540444,0,58083.79287808557
Jamaica,JAM,5,2054,21764.668246762296,38815.59478891169,0,57226.4115039048
