country,country_code,vacc_program,year,age1,age2,age3,age4
New Caledonia,NCL,5,2044,3356.2770613838734,5444.148469679544,0,7377.356808946151
New Caledonia,NCL,5,2045,3359.4966834570814,5428.879337801185,0,7448.188068461052
New Caledonia,NCL,5,2046,3362.1968187937114,5414.998310727108,0,7514.677462796386
New Caledonia,NCL,5,2047,3365.779958725404,5401.117281782744,0,7576.775165095681
New Caledonia,NCL,5,2048,3393.3286618968446,5483.526274435142,0,7738.168526892975
New Caledonia,NCL,5,2049,3373.8263270142347,5378.909721858855,0,7691.468804434269
New Caledonia,NCL,5,2050,3373.7471979020966,5369.190931403913,0,7742.989729934492
New Caledonia,NCL,5,2051,3375.3752513817853,5359.474202435495,0,7791.270679971262
New Caledonia,NCL,5,2052,3376.8613801608376,5351.145586406564,0,7835.7315849896895
New Caledonia,NCL,5,2053,3403.5246835517223,5435.51195932475,0,7983.545066624687
New Caledonia,NCL,5,2054,3381.9730239382193,5337.266623570332,0,7917.121436573685
New Zealand,NZL,5,2025,164370.53799265315,500022.2407699288,0,478351.0270485987
New Zealand,NZL,5,2026,58931.03896600293,90298.41631081524,0,117470.4824489979
New Zealand,NZL,5,2027,54577.25999509788,90272.6536410342,0,119109.68196510665
New Zealand,NZL,5,2028,54190.29493092769,90150.48309061675,0,120737.23425610072
New Zealand,NZL,5,2029,53910.014004009994,89953.3725447218,0,122332.25239347454
New Zealand,NZL,5,2030,53697.6366705148,89704.90223793582,0,123882.76119088501
New Zealand,NZL,5,2031,53935.43856867918,90974.56044480744,0,126994.69319521809
New Zealand,NZL,5,2032,53439.67794915323,89121.93362642592,0,126830.49855439534
New Zealand,NZL,5,2033,53337.44689666167,88812.35232063377,0,128209.27161812055
New Zealand,NZL,5,2034,53273.420049029715,88500.02911684568,0,129525.981375196
New Zealand,NZL,5,2035,53228.445119957294,88193.25838192567,0,130776.93762413923
New Zealand,NZL,5,2036,53584.6572303806,89419.74401080943,0,133709.29784457455
New Zealand,NZL,5,2037,53193.842945386234,87606.12470322834,0,133092.60038339312
New Zealand,NZL,5,2038,53159.33550669935,87331.24650562565,0,134147.5766347063
New Zealand,NZL,5,2039,53145.73440247425,87067.50683854116,0,135140.97683548884
New Zealand,NZL,5,2040,53134.648533195636,86819.03637633444,0,136073.00795394328
New Zealand,NZL,5,2041,53124.91883497067,86581.67072363733,0,136946.10860353452
New Zealand,NZL,5,2042,53500.30423468504,87857.86628976782,0,139622.63585387392
New Zealand,NZL,5,2043,53124.18758582096,86148.61579064537,0,138532.16444683055
New Zealand,NZL,5,2044,53094.027732773386,85952.8599888653,0,139238.07270361859
New Zealand,NZL,5,2045,53078.200744287424,85768.24214722659,0,139892.91304560943
New Zealand,NZL,5,2046,53060.07866978475,85594.72919851751,0,140499.0307415788
New Zealand,NZL,5,2047,53038.97387023474,85429.54485889818,0,141057.96927410163
New Zealand,NZL,5,2048,53401.02383003421,86753.53650908331,0,143510.51422490386
New Zealand,NZL,5,2049,53011.06547275257,85126.97112752023,0,142055.41448415053
New Zealand,NZL,5,2050,52963.64421367645,84989.51601286292,0,142485.8886978825
New Zealand,NZL,5,2051,52931.277223361154,84857.64604397694,0,142878.75628215817
