exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback
GHA,30,2017,FALSE,TRUE,TRUE,TRUE,3,GHAB171211,INF_B,6223,12,11,0.5905884772012086,0.05928604018364528,3125.19542837725,2.364681915604013e-4,35,595
GHA,1,2013,FALSE,TRUE,FALSE,TRUE,2,GHAA131007,INF_A,8622,10,07,0.5541299783349458,0.06646234314819079,17052.809634745,2.721534344629626e-5,36,224
GHA,1,2013,FALSE,TRUE,FALSE,TRUE,2,GHAB131209,INF_B,6671,12,09,0.6292552606906556,0.0606512079757688,11073.543628776331,2.3224471665399537e-5,36,147
GHA,2,2015,FALSE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,7887,03,23,0.5857848241047096,0.07111314427947234,19016.31142925267,1.719549942483989e-5,36,84
GHA,2,2015,FALSE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,7682,03,16,0.5901027181997373,0.06128900565886621,3442.480527736644,5.793527870205963e-5,36,245
GHA,3,2018,FALSE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,8539,09,17,0.5774990924815556,0.06364610148683914,14545.940495898789,4.5083882360825445e-5,36,231
GHA,3,2018,FALSE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,6327,09,03,0.531551101331772,0.07171389475933673,8920.319935902258,2.532553399207154e-5,36,140
GHA,4,2015,TRUE,TRUE,TRUE,TRUE,2,GHAA150323,INF_A,2976,03,23,0.6113012689124812,0.06814032651491386,23793.578630361164,1.7867211231415277e-5,36,84
GHA,4,2015,TRUE,TRUE,TRUE,TRUE,2,GHAB150316,INF_B,9022,03,16,0.6363319468508405,0.05699194831305089,4017.606601225563,4.8885872552922124e-5,36,245
GHA,5,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,1220,05,13,0.5237783947816208,0.0709279089480867,12089.108801265693,6.507936893167638e-5,36,189
GHA,5,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,8978,09,30,0.5942953506807064,0.0707091660838425,3899.4656232248212,6.556996899614719e-5,36,63
GHA,5,2019,FALSE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,8620,09,09,0.5689258501144586,0.07046283518905504,5203.1385604212355,2.9055890371131172e-5,36,84
GHA,6,2011,TRUE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,7542,03,21,0.6392885216977813,0.057513564816982325,2690.791369356594,6.129624078764959e-5,36,182
GHA,7,2012,TRUE,FALSE,TRUE,TRUE,3,GHAA120521,INF_A,8337,05,21,0.5365644116028243,0.0654590368338781,12715.701666390392,6.268619166633786e-5,36,546
GHA,7,2012,TRUE,FALSE,TRUE,TRUE,3,GHAA120924,INF_A,3937,09,24,0.6204005947915465,0.06265225052358653,8320.892711706183,5.1079502961645216e-5,36,119
GHA,7,2012,TRUE,FALSE,TRUE,TRUE,3,GHAB120611,INF_B,4170,06,11,0.6553125466563626,0.05824855143528313,14624.480339414014,2.9691788915608084e-5,36,154
GHA,9,2010,TRUE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,9984,01,18,0.5669596629027448,0.06622973773997214,2776.735145715703,2.422156309052403e-4,36,133
GHA,10,2016,FALSE,TRUE,FALSE,FALSE,2,GHAA160215,INF_A,894,02,15,0.5677200682962218,0.06329352813161183,2441.8080169000514,2.1243969252003093e-4,36,252
GHA,10,2016,FALSE,TRUE,FALSE,FALSE,2,GHAB160725,INF_B,5579,07,25,0.6181965320074008,0.06191418995410956,1037.0118112861035,5.268383809476406e-5,36,91
GHA,11,2010,FALSE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,4023,01,18,0.6112419733809101,0.06159770937594637,2441.8470056222973,2.535118248984756e-4,36,126
GHA,12,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190513,INF_A,9239,05,13,0.5569814782460478,0.06524395430684078,12654.272604067739,9.486948778830801e-5,36,259
GHA,12,2019,FALSE,TRUE,TRUE,TRUE,3,GHAA190930,INF_A,3747,09,30,0.5813765064752704,0.07273951710708523,3592.898159922869,6.90196077235252e-5,36,63
GHA,12,2019,FALSE,TRUE,TRUE,TRUE,3,GHAB190909,INF_B,8471,09,09,0.5502489564357953,0.07174422581233471,5090.148279807724,3.283234580873893e-5,36,91
GHA,13,2017,TRUE,TRUE,TRUE,FALSE,3,GHAA170605,INF_A,5977,06,05,0.5997563458765183,0.06020324341402679,8300.027197747295,7.14247575138877e-5,36,287
GHA,13,2017,TRUE,TRUE,TRUE,FALSE,3,GHAA170904,INF_A,2910,09,04,0.6135112574632051,0.05771398388779887,2507.4741323576136,2.8483500287602943e-4,36,399
GHA,13,2017,TRUE,TRUE,TRUE,FALSE,3,GHAB171211,INF_B,9931,12,11,0.5783092531584919,0.060979137536949723,3231.0079922536866,1.6818429244068608e-4,36,448
GHA,14,2012,FALSE,TRUE,FALSE,TRUE,3,GHAA120521,INF_A,2773,05,21,0.5907385214634756,0.06291337327059623,16563.63342706502,2.5264788683139654e-5,36,203
GHA,14,2012,FALSE,TRUE,FALSE,TRUE,3,GHAA120924,INF_A,9880,09,24,0.5901282346478868,0.06548405059247864,9251.379256906048,4.014059215951406e-5,36,119
GHA,14,2012,FALSE,TRUE,FALSE,TRUE,3,GHAB120611,INF_B,9972,06,11,0.5100070175854728,0.0743208223728944,10251.316878092905,3.8579937454882376e-5,36,147
GHA,15,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,8538,05,21,0.566774454598763,0.06386713601369629,12184.302841734883,4.075379358793395e-5,36,280
GHA,15,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,9649,09,24,0.5548353750973816,0.06989075995992501,6699.835221712851,4.067601373388953e-5,36,119
GHA,15,2012,FALSE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,6066,06,11,0.5616446975462801,0.0655850276143959,11423.216165371388,5.2560218906793874e-5,36,217
GHA,17,2018,FALSE,FALSE,TRUE,TRUE,2,GHAA180917,INF_A,3833,09,17,0.5257051403637272,0.07211921118284059,21047.876923544576,3.143836014236133e-5,36,168
GHA,17,2018,FALSE,FALSE,TRUE,TRUE,2,GHAB180903,INF_B,938,09,03,0.5757297146709379,0.0646780310122823,10907.164287694071,3.162383910765913e-5,36,182
